000000000000010100000001000000010000	000011010000001000000000000000000000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	2.22045e-16	nan	nan	-10000	-10000	-10000	-10000
000100000000010100000001000000010000	000011010000001000000000000000000000	10000	10000	0	10000	nan	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	-10000	nan	nan	nan	10000	10000	10000
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000001000000000000000000000	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	nan	nan	0	0	6.66134e-16	0	0	0	-1.2	0	0	1.2	-2.22045e-16	0	0
000000000000110000000000000000000000	000000000000001000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	1.2	2.4	1.2	1.2	1.2	3.33067e-16	0	0	1.2	10000	1.2	1.2	1.2	nan	nan	nan	0	2.4	3.6	1.8	1.2	0	0	0	1.2	1.2	2.4	3.6
000000000000110000000000000000000000	000000000001001000000000000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	nan	nan	nan	nan	0	0	0	0	0	0	0.8	0.4	0	0	0
000000000000110000000010000000000000	000000000001001000000000000000000000	10000	2.4	10000	10000	0	2.4	2.4	10000	10000	10000	10000	10000	1.11022e-16	nan	0	10000	10000	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000
000000000000110000000010000000000000	000000000001001000000000000000010000	-2.22045e-16	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
000001000000110000000010000000000000	000000000001001000000000000000010000	10000	10000	10000	10000	nan	1.2	0	10000	10000	10000	10000	10000	0	nan	0	0	10000	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000
000001000000110000000010000000000000	000010000001001000000000000000010000	-2.22045e-16	0	0	10000	nan	0	0	0	-1.2	-1.2	0	0	0	nan	10000	-1.2	-1.2	-0.8	-1.2	-6.66134e-16	0	nan	nan	nan	nan	0	-1.2	0	0	-1.2	nan	nan	0	10000	0	0
000001000000110000000010000001000000	000010000001001000000000000000010000	10000	10000	10000	10000	nan	10000	nan	10000	10000	10000	10000	10000	10000	nan	0	10000	10000	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	10000	10000	10000	10000
000001000000110000000010000001000000	000010000001001000000100000000010000	-10000	-10000	-10000	-10000	nan	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	0	-10000
010001000000110000000010000001000000	000010000001001000000100000000010000	0	0	0	0	nan	0	nan	1.2	0	0	0	0	0	nan	nan	0	0	0	0	2.4	0	nan	nan	nan	nan	0	0	0	1.2	0	nan	nan	0	0	nan	0
010001000000110000000010000001000000	001010000001001000000100000000010000	0	0	0	0	nan	0	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	nan	nan	nan	nan	0	0	0	0	0	nan	nan	0	nan	nan	0
010101000000110000000010000001000000	001010000001001000000100000000010000	0	0	0	0	nan	0	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	nan	nan	0
010101000000110000000010000001000000	001010000001001000000100000000110000	0	0	0	0	nan	nan	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	-6.66134e-16	0	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	nan	nan	0
010101000000110000000010000001000100	001010000001001000000100000000110000	10000	10000	nan	10000	nan	nan	nan	10000	10000	10000	10000	10000	0	nan	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000
010101000000110000000010000001000100	001010000001001000000101000000110000	0	0	nan	0	nan	nan	nan	0	-2.22045e-16	-1.2	0	0	nan	nan	nan	-1.2	0	0	-1.2	0	0	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	nan	nan	0
010101000000110000000010000001001100	001010000001001000000101000000110000	0	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	0	0	0	-2.22045e-16	0	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	nan	nan	0
010101000000110000000010000001001100	001010010001001000000101000000110000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	0	nan	nan	nan	nan	-10000	-10000	-10000	nan	-10000	nan	nan	nan	nan	nan	-10000
010101000000110000000010000001001110	001010010001001000000101000000110000	0	nan	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	-10000	nan	nan	nan	nan	10000	10000	10000	nan	10000	nan	nan	nan	nan	nan	10000
010101000000110000000010000001001110	001010010001001000000101000000110001	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	0	nan	nan	nan	nan	-10000	-10000	-10000	nan	-10000	nan	nan	nan	nan	nan	-10000
010101000000110010000010000001001110	001010010001001000000101000000110001	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	0	0	0	nan	-10000	nan	nan	nan	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000001000000000000000000000	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	nan	nan	0	0	6.66134e-16	0	0	0	-1.2	0	0	1.2	-2.22045e-16	0	0
000000000000110000000000000000000000	000000000000001000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	1.2	2.4	1.2	1.2	1.2	3.33067e-16	0	0	1.2	10000	1.2	1.2	1.2	nan	nan	nan	0	2.4	3.6	1.8	1.2	0	0	0	1.2	1.2	2.4	3.6
000000000000110000000000000000000000	000000000000001000000010000000000000	0	0	0	0	0	3.33067e-16	0	0	0	0	0	0	0	nan	0	0	0	0	0	-2.22045e-16	-10000	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	-1.2	0
000001000000110000000000000000000000	000000000000001000000010000000000000	2.4	10000	1.2	10000	1.2	0	0	1.2	10000	2.4	1.2	0	1.2	nan	0	1.2	1.2	10000	1.2	1.2	1.2	nan	nan	nan	0	1.2	2.4	2.4	1.2	1.2	nan	0	1.2	1.2	1.2	10000
000001000000110000000000000000000000	000000000000001000000110000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	0	nan	nan	-2.22045e-16	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-2.22045e-16	-1.2	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000
000001100000110000000000000000000000	000000000000001000000110000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	0	-10000	nan	nan	-10000	2.22045e-16	0	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	0	nan	nan	0	10000	10000	10000	10000
000001100000110000000000000000000000	000000000000001000000111000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	-10000	-10000
000001100000110000000000100000000000	000000000000001000000111000000000000	0	0	0	0	0	0	0	0	0	2.22045e-16	0	nan	nan	nan	nan	-10000	0	0	0	0	0	nan	nan	nan	0	0	1.11022e-16	0	0	nan	nan	0	0	0	0	0
000001100000110000000000100000000000	000000000000001100000111000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	0	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	-10000	-10000
000001100000110000001000100000000000	000000000000001100000111000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	0	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	0	10000	10000	10000	10000
000001100000110000001000100000000000	000000010000001100000111000000000000	-10000	-10000	-10000	-10000	10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000
000011100000110000001000100000000000	000000010000001100000111000000000000	10000	10000	10000	10000	-10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000100000000000000000000000	0	0	0	0	0	0	0	0	0	0	-1.2	0	0	0	1.2	0	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	1.2	0	0	7.77156e-16	0	0
000100000000010000000000000000000000	000000000000100000000000000000000000	10000	1.2	0	0	1.2	1.2	1.2	10000	10000	10000	10000	1.2	0	0	1.2	10000	10000	10000	2.4	10000	10000	10000	nan	nan	10000	10000	10000	10000	10000	10000	0	0	nan	2.4	10000	2.4
000100000000010000000000000000000000	000000000000101000000000000000000000	0	-8.88178e-16	-1.11022e-15	0	0	0	0	0	0	0	0	0	10000	10000	10000	0	0	0	0	0	0	nan	nan	nan	0	0	0	0	0	0	10000	10000	nan	0	0	0
000100000000010000000001000000000000	000000000000101000000000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000
000100000000010000000001000000000000	000000000000101000000000000000000100	0	0	nan	0	1.11022e-16	0	0	0	0	0	0	0	nan	10000	0	0	0	0	0	0	0	nan	nan	nan	0	0	0	0	0	0	10000	10000	nan	0	0	0
000101000000010000000001000000000000	000000000000101000000000000000000100	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	nan	10000	nan	10000	10000	10000
000101000000010000000001000000000000	000010000000101000000000000000000100	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	10000	0	0	0	-10000	-10000	0	nan	nan	nan	0	-10000	-10000	0	0	0	nan	nan	nan	0	0	0
000101000000010000000101000000000000	000010000000101000000000000000000100	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000
000101000000010000000101000000000000	000010000000101000000000000001000100	0	-10000	nan	1.2	0	1.2	nan	-10000	0	-10000	0	4.44089e-16	nan	10000	nan	0	0	-10000	-10000	-10000	0	nan	nan	nan	0	-10000	-10000	-10000	0	0	nan	nan	nan	0	0	-10000
000101000000010000001101000000000000	000010000000101000000000000001000100	10000	10000	nan	10000	10000	10000	nan	10000	10000	10000	10000	10000	nan	0	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000
000101000000010000001101000000000000	000010000000101000000010000001000100	-10000	-10000	nan	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	0	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000
000101000000010000001101000000010000	000010000000101000000010000001000100	0	-10000	nan	-10000	nan	-10000	nan	10000	0	10000	10000	-10000	nan	nan	nan	nan	0	0	10000	10000	0	nan	nan	nan	0	10000	10000	10000	10000	-10000	nan	nan	nan	-10000	0	10000
000101000000010000001101000000010000	000010000000101000000010000001001100	-10000	-10000	nan	nan	nan	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000
001101000000010000001101000000010000	000010000000101000000010000001001100	0	-10000	nan	nan	nan	-10000	nan	10000	10000	10000	10000	-10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	0	10000	10000	10000	10000	-10000	nan	nan	nan	nan	0	10000
001101000000010000001101000000010000	000010000000101000000010000001101100	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000
001101100000010000001101000000010000	000010000000101000000010000001101100	10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000
001101100000010000001101000000010000	000010000000101000000010000101101100	-10000	-10000	nan	nan	nan	nan	nan	-10000	nan	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000
001101100000010000001101000010010000	000010000000101000000010000101101100	10000	-10000	nan	nan	nan	nan	nan	nan	nan	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000
001101100000010000001101000010010000	000010000000101000000010000101101101	nan	10000	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000
001101100000010000001101000010010010	000010000000101000000010000101101101	nan	nan	nan	nan	nan	nan	nan	nan	nan	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000
001101100000010000001101000010010010	000010000000101000000010100101101101	nan	nan	nan	nan	nan	nan	nan	nan	nan	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000
001101110000010000001101000010010010	000010000000101000000010100101101101	nan	nan	nan	nan	nan	nan	nan	nan	nan	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	nan	10000	10000
001101110000010000001101000010010010	000010001000101000000010100101101101	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	10000	10000	nan	nan	nan	-10000	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	-10000	-10000
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000100000000000000000000000	0	0	0	0	0	0	0	0	0	0	-1.2	0	0	0	1.2	0	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	1.2	0	0	7.77156e-16	0	0
000000000000011000000000000000000000	000000000000100000000000000000000000	1.2	2.4	1.2	0	-2.22045e-16	0	1.2	2.4	2.4	10000	1.2	0	0	1.2	1.2	1.2	2.4	2.4	3.6	2.4	0	nan	nan	nan	1.2	1.2	1.2	2.4	2.4	1.2	1.2	0	0	0	1.2	2.4
000000000000011000000000000000000000	000010000000100000000000000000000000	0	-10000	0	0	0	0	0	0	0	-3.6	0	0	0	0	0	0	0	-10000	0	0	1.11022e-16	nan	nan	nan	-10000	-10000	-10000	0	0	0	0	nan	0	0	-1.2	-10000
000000000000011000010000000000000000	000010000000100000000000000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	nan	nan	nan	0	0	0	0	0	0	0	nan	0	0	0	0
000000000000011000010000000000000000	001010000000100000000000000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	0	0	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	0	nan	0	-10000
000000000000011000010010000000000000	001010000000100000000000000000000000	1.2	1.2	0	0	0	0	3.33067e-16	1.2	1.2	0	1.2	0	0	nan	0	-10000	nan	1.2	0	1.2	0	nan	nan	nan	0	1.2	1.2	1.2	1.2	0	0	nan	-10000	nan	1.2	0
000000000000011000010010000000000000	001010000000100000001000000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	-10000	-10000
000000000000011000010010000010000000	001010000000100000001000000000000000	0	0	0	0	0	3.33067e-16	-10000	nan	1.8	0	0	0	0	nan	1.2	nan	nan	0	0	0	0	nan	nan	nan	3.33067e-16	1.11022e-16	1.2	0	0	0	0	nan	-10000	nan	0	1
000000000000011000010010000010000000	001010000010100000001000000000000000	-10000	-10000	-10000	-10000	-10000	1.11022e-16	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	-10000	-10000	0	0	nan	nan	nan	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	-10000	-10000
100000000000011000010010000010000000	001010000010100000001000000000000000	0	0	0	0	0	-10000	-10000	nan	0	0	0	0	0	nan	10000	nan	nan	0	0	0	0	nan	nan	nan	-10000	nan	-10000	0	0	0	-10000	nan	-10000	nan	-10000	nan
100000000000011000010010000010000000	001010000110100000001000000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	nan	nan	-10000	-10000	-10000	-10000	nan	-10000	nan	-10000	nan
100000000001011000010010000010000000	001010000110100000001000000000000000	10000	10000	10000	10000	10000	10000	10000	nan	2.4	10000	10000	10000	1.2	nan	10000	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	nan	10000	10000	10000	10000	nan	-10000	nan	10000	nan
100000000001011000010010000010000000	011010000110100000001000000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	nan	10000	nan	nan	nan
100100000001011000010010000010000000	011010000110100000001000000000000000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	nan	10000	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan
100100000001011000010010000010000000	011010000110100000001000000100000000	10000	1.2	10000	10000	10000	10000	10000	nan	nan	1.2	10000	10000	10000	nan	10000	nan	nan	1.2	1.2	10000	10000	nan	nan	nan	nan	nan	nan	10000	2.4	10000	10000	nan	nan	nan	nan	nan
100100000001011000010010000011000000	011010000110100000001000000100000000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	nan	10000	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan
100100000001011000010010000011000000	011011000110100000001000000100000000	0	10000	10000	10000	10000	10000	nan	nan	nan	0	10000	10000	10000	nan	0	nan	nan	0	0	10000	10000	nan	nan	nan	nan	nan	nan	0	10000	10000	nan	nan	nan	nan	nan	nan
100100000001011000010010000011100000	011011000110100000001000000100000000	10000	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	nan	10000	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	nan	10000	10000	10000	nan	nan	nan	nan	nan	nan
100100000001011000010010000011100000	011011000110100000001000000100010000	0	0	10000	0	nan	nan	nan	nan	nan	0	10000	0	10000	nan	0	nan	nan	0	0	10000	10000	nan	nan	nan	nan	nan	nan	0	10000	10000	nan	nan	nan	nan	nan	nan
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000000000000010000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	1.2	1.2	1.2	1.2	2.4	2.4	2.4	3.6	1.2	0	nan	0	1.2	3.6	2.4	2.4	1.2	1.2	1.11022e-16	0	1.2	1.2	2.4	10000	2.4	2.4	1.2	0	0	0	1.2	1.6	2.4
000000000000000000000010000000000000	000000000000010000000000000000000000	0	0	0	0	1.2	0	0	0	0	0	3.33067e-16	0	1.2	nan	0.4	0	3.33067e-16	1.11022e-16	0	-1.2	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0
000000000000100000000010000000000000	000000000000010000000000000000000000	10000	10000	2.4	-1.11022e-16	0	2.4	0	2.4	10000	10000	10000	1.2	0	nan	0	1.2	1.2	2.4	10000	2.4	1.2	1.2	nan	nan	10000	2.4	10000	10000	10000	2.4	1.2	1.2	0	0	1.2	2.4
000000000000100000000010000000000000	000001000000010000000000000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.2	0	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	nan	0	0	0	0	0
000000000000100000000110000000000000	000001000000010000000000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1.2	nan	nan	1.2	10000	10000	10000	10000	10000	10000	nan	nan	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000
000000000000100000000110000000000000	000001000000010000000000000000001000	-10000	-10000	0	nan	-10000	10000	-10000	-10000	-10000	-10000	-10000	-10000	10000	nan	nan	10000	0	-10000	-10000	-10000	-10000	10000	nan	nan	-10000	-10000	-10000	-10000	-10000	0	nan	0	10000	0	-10000	-10000
000000000000100000000111000000000000	000001000000010000000000000000001000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	10000	nan	nan	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000
000000000000100000000111000000000000	000001000000010000000000100000001000	0	0	0	nan	10000	10000	0	10000	0	0	0	nan	nan	nan	nan	10000	0	0	0	0	0	10000	nan	nan	0	0	0	0	0	10000	nan	0	10000	0	10000	0
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000100000000000000000000000	0	0	0	0	0	0	0	0	0	0	-1.2	0	0	0	1.2	0	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	1.2	0	0	7.77156e-16	0	0
000001000000010000000000000000000000	000000000000100000000000000000000000	10000	10000	2.4	0	0	0	0	1.2	10000	10000	10000	10000	2.4	0	0	1.2	10000	10000	10000	10000	10000	10000	nan	nan	10000	10000	10000	10000	10000	1.6	nan	1.2	1.2	2.4	10000	10000
